berita;ringkasan;url
Akibatnya, untuk mengurai kepadatan kendaraan yang sampai sebelum GT Cikarang Utama, polisi pun memberlakukan sistem buka lajur khusus lawan arus (contraflow).;Polisi memberlakukan sistem contraflow.;https://www.cnnindonesia.com/nasional/20180611140230-20-305225/empat-hari-mudik-lebaran-361-ribu-kendaraan-keluar-jakarta
Sekitar pukul 12.05 WIB, seperti dilaporkan akun Twitter TMC Polda Metro Jaya, GT Cikarang Utama sudah terpantau ramai lancar.;GT Cikarang Utama terpantau ramai lancar.;https://www.cnnindonesia.com/nasional/20180611140230-20-305225/empat-hari-mudik-lebaran-361-ribu-kendaraan-keluar-jakarta
Kapolda Jawa Tengah Irjen Polisi Condro Kirono melarang mobil-mobil tua dan mobil yang dinilai tak layak alias reyot untuk melintas di tanjakan Kali Kenteng ruas tol darurat Salatiga-Kartosura yang viral di media sosial karena elevasi tanjakan dianggap cukup ekstrem.;Mobil tua dan reyot dilarang melintas di tanjakan Kali Kenteng.;https://www.cnnindonesia.com/nasional/20180611170812-20-305314/kapolda-larang-mobil-reyot-melintas-di-jalur-kenteng
Hal inilah yang membuat Polisi melakukan seleksi untuk mobil yang akan masuk melintas di tanjakan Kali Kenteng.;Seleksi mobil yang akan melintas di tanjakan Kali Kenteng.;https://www.cnnindonesia.com/nasional/20180611170812-20-305314/kapolda-larang-mobil-reyot-melintas-di-jalur-kenteng
Pihak PT. Waskita Karya selaku kontraktor pelaksana proyek tol Salatiga-Kartosuro sendiri telah menjelaskan bila elevasi tanjakan di Kali Kenteng hanyalah 10 persen sehingga sangat aman bagi para pengguna jalan.;Elevasi tanjakan di Kali Kenteng hanyalah 10 persen sehingga aman bagi pengguna jalan.;https://www.cnnindonesia.com/nasional/20180611170812-20-305314/kapolda-larang-mobil-reyot-melintas-di-jalur-kenteng
Petugas Jasa Marga dan kepolisian akan memberlakukan sistem buka-tutup di jalur tol fungsional Salatiga-Kartasura, terutama di titik Kali Kenteng, Susukan, Kabupaten Semarang, Jawa Tengah untuk mengurai kemacetan.;Petugas Jasa Marga dan kepolisian akan memberlakukan sistem buka-tutup di jalur tol fungsional Salatiga-Kartasura.;https://www.cnnindonesia.com/nasional/20180611141459-20-305227/jalur-kenteng-macet-parah-sistem-buka-tutup-diterapkan
Kemacetan terjadi di sisi bawah Jembatan Kali Kenteng. Penumpukan kendaraan terjadi sejak pukul 10.00 WIB.;Kemacetan di sisi bawah Jembatan Kali Kenteng.;https://www.cnnindonesia.com/nasional/20180611141459-20-305227/jalur-kenteng-macet-parah-sistem-buka-tutup-diterapkan
Kemacetan terjadi karena Jembatan Kali Kenteng yang berada di ruas Tol Salatiga-Kartasura, Jawa Tengah belum bisa dilalui pemudik.;Kemacetan karena Jembatan Kali Kenteng belum bisa dilalui pemudik.;https://www.cnnindonesia.com/nasional/20180611141459-20-305227/jalur-kenteng-macet-parah-sistem-buka-tutup-diterapkan
Pembangunan jembatan tersebut belum selesai dengan progres fisik saat ini berkisar 65 persen.;Progress pembangunan jembatan 65 persen.;https://www.cnnindonesia.com/nasional/20180611141459-20-305227/jalur-kenteng-macet-parah-sistem-buka-tutup-diterapkan
Selama arus mudik 2018, para pemudik tetap bisa melintas di jalur tersebut dengan menggunakan jalan sementara sepanjang 500 meter yang berada di sisi-bawah jembatan. ;Pemudik bisa melintas dengan menggunakan jalan sementara.;https://www.cnnindonesia.com/nasional/20180611141459-20-305227/jalur-kenteng-macet-parah-sistem-buka-tutup-diterapkan
Atika mengatakan sejak H-8 perayaan Idulfitri jalan sementara yang ada di bawah jembatan itu memang telah dibuka untuk pemudik.;H-8 Idulfitri jalan sementara telah dibuka.;https://www.cnnindonesia.com/nasional/20180611141459-20-305227/jalur-kenteng-macet-parah-sistem-buka-tutup-diterapkan
Tingkat kemiringan jembatan itu pun hanya mencapai 10 persen yang dipastikan aman untuk dilalui.;Tingkat kemiringan jembatan mencapai 10 persen.;https://www.cnnindonesia.com/nasional/20180611141459-20-305227/jalur-kenteng-macet-parah-sistem-buka-tutup-diterapkan
Meski begitu, Atika mengingatkan agar kendaraan yang akan melalui jembatan tersebut haruslah kendaraan yang ada dalam kondisi prima. ;Kendaraan yang melalui jembatan harus dalam kondisi prima.;https://www.cnnindonesia.com/nasional/20180611141459-20-305227/jalur-kenteng-macet-parah-sistem-buka-tutup-diterapkan
Sementara itu, mengenai faktor keamanan jalan tersebut, PT. Waskita Karya sebagai kontraktor pelaksana dalam laporannya menegaskan tingkat kemiringan jalur ini berkisar 10 persen, sehingga cukup aman untuk dilintasi.;PT. Waskita Karya menegaskan tingkat kemiringan jalur aman untuk dilintasi.;https://www.cnnindonesia.com/nasional/20180611141459-20-305227/jalur-kenteng-macet-parah-sistem-buka-tutup-diterapkan
Lebih lanjut Atika pun menyebut, untuk mengantisipasi kemacetan pemudik bisa menggunakan rute alternatif untuk menghindari antrian di Kali Kenteng yakni dengan cara keluar ruas tol pada pintu Tingkir, kemudian melalui jalan nasional Salatiga-Boyolali hingga Solo.;Pemudik bisa menggunakan rute alternatif untuk menghindari antrian di Kali Kenteng.;https://www.cnnindonesia.com/nasional/20180611141459-20-305227/jalur-kenteng-macet-parah-sistem-buka-tutup-diterapkan
Polisi menyebut selama arus mudik tahun ini sudah terjadi 481 kecelakaan lalu lintas sampai H-5 atau Minggu (10/6) pukul 23.59 WIB. ;Sampai H-5 sudah terjadi 481 kecelakaan lalu lintas.;https://www.cnnindonesia.com/nasional/20180611111506-20-305152/sebanyak-109-tewas-saat-mudik-hingga-hari-h-5-lebaran
Dari jumlah itu, lanjut Setyo, terdapat 109 orang meninggal dunia akibat kecelakaan. Jumlah ini juga menurun dibanding tahun lalu, dimana 242 orang meninggal dunia sampai H-5.;Jumlah orang meninggal dunia akibat kecelakaan menurun.;https://www.cnnindonesia.com/nasional/20180611111506-20-305152/sebanyak-109-tewas-saat-mudik-hingga-hari-h-5-lebaran
PT Jasa Marga memberlakukan kebijakan lajur lawan arus (contraflow) sepanjang 12 kilometer di ruas tol Jakarta-Cikampek akibat kepadatan yang terjadi mulai jelang tempat istirahat atau rest area KM 39.;PT Jasa Marga memberlakukan kebijakan contraflow di tol Jakarta-Cikampek.;https://www.cnnindonesia.com/nasional/20180611110749-20-305150/macet-jelang-rest-area-km-39-tol-cikampek-contraflow-digelar
Pemberlakukan contraflow dimulai sejak pukul 09.55 WIB setelah mendapati kepadatan lalu lintas terjadi dari KM 35 hingga KM 47 arah Cikampek.;Pemberlakuan contraflow dimulai pukul 09.55 WIB.;https://www.cnnindonesia.com/nasional/20180611110749-20-305150/macet-jelang-rest-area-km-39-tol-cikampek-contraflow-digelar
Kepadatan lalu lintas di ruas tol tersebut, kata dia, dimulai karena adanya antrean yang cukup panjang menuju TI KM 39. ;Kepadatan lalu lintas karena antrean panjang menuju TI KM 39.;https://www.cnnindonesia.com/nasional/20180611110749-20-305150/macet-jelang-rest-area-km-39-tol-cikampek-contraflow-digelar
Kepadatan pun terus memanjang hingga KM 37 di mana terjadi penyempitan jalan dari empat jadi tiga lajur.;Kepadatan memanjang hingga KM 37.;https://www.cnnindonesia.com/nasional/20180611110749-20-305150/macet-jelang-rest-area-km-39-tol-cikampek-contraflow-digelar
Memasuki H-4 hari raya Idul Fitri, ruas jalan tol Jakarta-Cikampek terjadi kepadatan yang cukup panjang dari setelah dan sebelum gerbang tol (GT) Cikarang Utama (KM 29).;H-4 Idul Fitri, tol Jakarta-Cikampek terjadi kepadatan panjang.;https://www.cnnindonesia.com/nasional/20180611095112-20-305132/arus-mudik-jakarta-cikampek-padat-hingga-km37
Situasi lalu lintas Jakarta terpantau lancar di sejumlah titik dengan masuknya waktu cuti bersama untuk Idul Fitri 1439 Hijriah/2018 Masehi hari ini.;Lalu lintas Jakarta terpantau lancar.;https://www.cnnindonesia.com/nasional/20180611075909-20-305118/hari-pertama-cuti-bersama-lebaran-lalu-lintas-jakarta-lancar
Berdasarkan pantuan CNNIndonesia.com, kereta commuterline hari ini dari Depok menuju Jakarta tetap ramai meski tak terlalu padat. ;Kereta commuterline dari Depok menuju Jakarta tetap ramai.;https://www.cnnindonesia.com/nasional/20180611075909-20-305118/hari-pertama-cuti-bersama-lebaran-lalu-lintas-jakarta-lancar
Hal ini berbeda dengan hari-hari biasanya di mana dalam setiap gerbong biasanya selalu padat dari arah Depok menuju Jakarta pada jam berangkat kerja.;Gerbong dari Depok menuju Jakarta biasanya selalu padat.;https://www.cnnindonesia.com/nasional/20180611075909-20-305118/hari-pertama-cuti-bersama-lebaran-lalu-lintas-jakarta-lancar
Kepadatan juga terlihat di ruas tol Jakarta-Tangerang dari mulai bawah flyover Kebon Jeruk hingga memasuki pintu tol di Tomang. ;Kepadatan terlihat di tol Jakarta-Tangerang.;https://www.cnnindonesia.com/nasional/20180611075909-20-305118/hari-pertama-cuti-bersama-lebaran-lalu-lintas-jakarta-lancar
PT Transportasi Jakarta berencana menambah sejumlah armada bus TransJakarta di titik-titik objek wisata memasuki libur lebaran, mulai Senin (11/6).;PT Transportasi Jakarta berencana menambah bus TransJakarta.;https://www.cnnindonesia.com/nasional/20180610152152-20-305010/libur-lebaran-transjakarta-tambah-armada-di-objek-wisata
Direktur Utama Transjakarta Budi Kaliwono menyebut pihaknya telah melakukan sejumlah penyesuaian jumlah armada yang akan dioperasikan pada 11 Juni hingga 20 Juni secara bertahap.;Transjakarta melakukan penyesuaian jumlah armada yang akan dioperasikan.;https://www.cnnindonesia.com/nasional/20180610152152-20-305010/libur-lebaran-transjakarta-tambah-armada-di-objek-wisata
Penambahan dilakukan untuk rute Ragunan-Dukuh Atas sejak Sabtu (9/6) dengan mengoperaskan 29 unit dan akan ditambah menjadi 38 unit pada 11 Juni.;Penambahan dilakukan untuk rute Ragunan-Dukuh.;https://www.cnnindonesia.com/nasional/20180610152152-20-305010/libur-lebaran-transjakarta-tambah-armada-di-objek-wisata
Penambahan serupa juga akan dilakukan di rute Puri Beta-Ragunan yang akan mengoperasikan 20 unit bus mulai 16 Juni mendatang. ;Penambahan akan dilakukan di rute Puri Beta-Ragunan.;https://www.cnnindonesia.com/nasional/20180610152152-20-305010/libur-lebaran-transjakarta-tambah-armada-di-objek-wisata
Tahun ini, TransJakarta menambah akses ke Terminal Pulo Gebang dengan rute Pasar Modern, Pinang Ranti, Lebak Bulus, Pasar Minggu, dan Muara Angke.;TransJakarta menambah akses ke Terminal Pulo Gebang.;https://www.cnnindonesia.com/nasional/20180610152152-20-305010/libur-lebaran-transjakarta-tambah-armada-di-objek-wisata
Polda Metro Jaya melakukan rekayasa pengalihan arus ke Cikarang Barat untuk mengatasi kepadatan lalu lintas di Gerbang Tol Cikarang Utama pada Selasa (12/6) malam.;Polda Metro Jaya melakukan rekayasa pengalihan arus ke Cikarang Barat.;https://www.cnnindonesia.com/nasional/20180612230309-20-305707/tol-cikarang-utama-padat-dialihkan-ke-cikarang-barat
Sebelumnya, Polda Metro Jaya melaporkan bahwa situasi di Gerbang Tol Cikarang Utama mulai padat sejak pukul 21.12 WIB dengan antrean kendaraan hingga 3 kilometer.;Gerbang Tol Cikarang Utama mulai padat pukul 21.12 WIB.;https://www.cnnindonesia.com/nasional/20180612230309-20-305707/tol-cikarang-utama-padat-dialihkan-ke-cikarang-barat
Kepala Pos Keamanan Operasi Ketupat Jaya 2018 Pangkalan Jati, Jakarta Timur, Ipda Pol Zainal Pulungan mengatakan jumlah pemudik yang menggunakan kendaraan roda dua mulai menurun pascakepadatan pada Senin (11/6).;Jumlah pemudik yang menggunakan kendaraan roda dua menurun.;https://www.cnnindonesia.com/nasional/20180612202021-20-305690/h-3-pemudik-yang-melintas-di-kalimalang-disebut-berkurang
Jalan ini menjadi pilihan pemudik yang menggunakan roda dua karena terhubung dengan Bekasi untuk kemudian menuju ke Karawang dan jalur Pantai Utara (Pantura).;Jalan ini menjadi pilihan pemudik roda dua.;https://www.cnnindonesia.com/nasional/20180612202021-20-305690/h-3-pemudik-yang-melintas-di-kalimalang-disebut-berkurang
Dia mengatakan bahwa rata-rata peningkatan arus lalu lintas pemudik terjadi pada malam hari, yakni sejak pukul 20.00 WIB hingga pukul 03.00 WIB dini hari.;Peningkatan arus lalu lintas pemudik rata-rata terjadi pada malam hari;https://www.cnnindonesia.com/nasional/20180612202021-20-305690/h-3-pemudik-yang-melintas-di-kalimalang-disebut-berkurang
Zainal mengaku, masih ada pemudik yang kurang memperhatikan faktor keselamatan. Misalnya membawa barang yang berlebihan. Padahal, itu membahayakan dirinya sendiri.;Pemudik kurang memperhatikan keselamatan.;https://www.cnnindonesia.com/nasional/20180612202021-20-305690/h-3-pemudik-yang-melintas-di-kalimalang-disebut-berkurang
Terkait dengan arus mudik tahun ini, sejumlah ruas jalan di ibu kota pada H-3 Hari Raya mulai lengang. ;Ruas jalan di ibu kota pada H-3 Hari Raya mulai lengang.;https://www.cnnindonesia.com/nasional/20180612202021-20-305690/h-3-pemudik-yang-melintas-di-kalimalang-disebut-berkurang
Jumlah kendaraan yang melintas di beberapa jalan utama Jakarta nampak berkurang signifikan.;Kendaraan yang melintas di Jakarta berkurang.;https://www.cnnindonesia.com/nasional/20180612202021-20-305690/h-3-pemudik-yang-melintas-di-kalimalang-disebut-berkurang
Jalan-jalan yang kerap menjadi titik macet tidak lagi nampak padat. Misalnya, sepanjang Jalan TB Simatupang, simpang Kementerian Pertanian, dan simpang Pasar Rebo.;Jalan-jalan titik macet tak lagi padat.;https://www.cnnindonesia.com/nasional/20180612202021-20-305690/h-3-pemudik-yang-melintas-di-kalimalang-disebut-berkurang
Dua petugas Tol Cikopo-Palimanan (Cipali) tewas di tempat akibat ditabrak kendaraan pemudik yang melaju dari arah Jakarta menuju Cirebon, Jawa Barat, tepatnya di kilometer 126,200 A.;Dua petugas tol Cipali tewas ditabrak kendaraan pemudik.;https://www.cnnindonesia.com/nasional/20180612174336-20-305655/mengantuk-pengemudi-tabrak-petugas-tol-cipali-hingga-tewas
Kasatlantas Polres Indramayu Ajun Komisaris Asep Nugraha mengatakan kedua korban tewas saat hendak menderek kendaraan mogok di sekitar lokasi kejadian.;Kedua korban tewas saat hendak menderek kendaraan mogok.;https://www.cnnindonesia.com/nasional/20180612174336-20-305655/mengantuk-pengemudi-tabrak-petugas-tol-cipali-hingga-tewas
Asep membeberkan dua petugas tol Cipali yang tewas bernama Fahmi Hasyim (26) selaku petugas Patroli PT Lintas Marga Sedaya (LMS) dan Rustiana (44) selaku petugas derek.;Asep membeberkan dua petugas tol Cipali yang tewas.;https://www.cnnindonesia.com/nasional/20180612174336-20-305655/mengantuk-pengemudi-tabrak-petugas-tol-cipali-hingga-tewas
Lebih lanjut, Asep menyampaikan kejadian terjadi sekitar pukul 12.05 WIB. ;Kejadian terjadi pukul 12.05 WIB.;https://www.cnnindonesia.com/nasional/20180612174336-20-305655/mengantuk-pengemudi-tabrak-petugas-tol-cipali-hingga-tewas
Saat itu, sebuah kendaraan sedan Chevrolet B 1191 EVC dari arah Jakarta yang dikendarai oleh Abdullah (21) oleng ke arah kiri dan menabrak kedua petugas tersebut.;Kendaraan dari arah Jakarta oleng ke arah kiri dan menabrak kedua petugas.;https://www.cnnindonesia.com/nasional/20180612174336-20-305655/mengantuk-pengemudi-tabrak-petugas-tol-cipali-hingga-tewas
Hasil penyelidikan sementara, Asep menyebut kecelakaan terjadi lantaran Abdullah dalam keadaan mengantuk sehingga tidak fokus mengemudikan mobil.;Kecelakaan lantaran Abdullah dalam keadaan mengantuk.;https://www.cnnindonesia.com/nasional/20180612174336-20-305655/mengantuk-pengemudi-tabrak-petugas-tol-cipali-hingga-tewas
Atas kejadian itu, Kepolisan mengamankan pengemudi dan kendaraannya ke Mapolres Indramayu untuk kepentingan penyelidikan.;Kepolisian mengamankan pengemudi dan kendaraannya.;https://www.cnnindonesia.com/nasional/20180612174336-20-305655/mengantuk-pengemudi-tabrak-petugas-tol-cipali-hingga-tewas
Arus mudik Jawa Barat di jalur menuju Selatan mengalami kepadatan lalu lintas, tepatnya di jalan sekitar Pasar Limbangan dan Pasar Malangbong, Kabupaten Garut.;Arus mudik Jawa Barat mengalami kepadatan lalu lintas.;https://www.cnnindonesia.com/nasional/20180612140207-20-305537/jalur-limbangan-dan-malangbong-tersendat-pasar-tumpah
Dari pantauan CCTV Kementerian Perhubungan kepadatan arus lalu lintas ini terjadi lantaran ada Pasar Tumpah di sekitar jalanan tersebut. Meski cukup padat, namun arus lalu lintas terpantau cukup lancar.;Kepadatan arus lalu lintas terjadi lantaran Pasar Tumpah.;https://www.cnnindonesia.com/nasional/20180612140207-20-305537/jalur-limbangan-dan-malangbong-tersendat-pasar-tumpah
Junaedi menyebut Pemerintah Daerah setempat telah melakukan berbagai antisipasi untuk mencegah kemacetan parah di kawasan itu. ;Pemerintah Daerah melakukan berbagai antisipasi untuk mencegah kemacetan.;https://www.cnnindonesia.com/nasional/20180612140207-20-305537/jalur-limbangan-dan-malangbong-tersendat-pasar-tumpah
Salah satunya dengan melarang andong beroperasi selama masa arus mudik dan balik lebaran 2018.;Andong dilarang beroperasi selama arus mudik dan balik.;https://www.cnnindonesia.com/nasional/20180612140207-20-305537/jalur-limbangan-dan-malangbong-tersendat-pasar-tumpah
Untuk angkutan darat, Kemenhub telah mengantisipasi pengetatan penjagaan dan pengawasan di tol-tol fungsional, misalnya di Tol Salatiga-Solo khususnya di Jembatan Kali Kenteng.;Kemenhub mengantisipasi pengetatan penjagaan dan pengawasan di tol-tol fungsional.;https://www.cnnindonesia.com/nasional/20180612140207-20-305537/jalur-limbangan-dan-malangbong-tersendat-pasar-tumpah
Sementara untuk jalur laut, Kemenhub memantau 52 pelabuhan di seluruh Indonesia. ;Kemenhub memantau 52 pelabuhan.;https://www.cnnindonesia.com/nasional/20180612140207-20-305537/jalur-limbangan-dan-malangbong-tersendat-pasar-tumpah
Meski demikian Kemenhub memberikan perhatian khusus diberikan kepada Pelabuhan Batam dan Pelabuhan Tanjung Pinang tingginya penumpang yang naik di pelabuhan itu.;Kemenhub memberikan perhatian khusus kepada Pelabuhan Batam dan Pelabuhan Tanjung Pinang.;https://www.cnnindonesia.com/nasional/20180612140207-20-305537/jalur-limbangan-dan-malangbong-tersendat-pasar-tumpah
PT Jasa Marga mengakhiri strategi lajur lawan arus (contra flow) di Tol Cikampek pada Selasa (12/6) siang ini. ;PT Jasa Marga mengakhiri contraflow di Tol Cikampek.;https://www.cnnindonesia.com/nasional/20180612150059-20-305565/kemacetan-terurai-jasa-marga-setop-contra-flow-tol-cikampek
